date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2020-12-19,nation,England,22196.0,1824670.0,415.0,60207.0,488.0,66532.0,22168.0,1821405.0,28.0,3265.0,382039,37652968,360192,36907361,21847.0,745607.0,9.8,2088237.0,82426.0,462328.0,17.0,9158.0,4.0,24.0,1812.0,214338.0,16183.0,1239.0,,,,
2020-12-18,nation,England,32426.0,1802474.0,436.0,59792.0,523.0,66044.0,32380.0,1799237.0,46.0,3237.0,353874,37270929,321905,36547169,31969.0,723760.0,9.7,2037722.0,71378.0,379902.0,155.0,9141.0,1.0,20.0,1672.0,212526.0,15866.0,1190.0,1.1,1.3,2.0,4.0
2020-12-17,nation,England,30160.0,1770048.0,441.0,59356.0,514.0,65521.0,30116.0,1766857.0,44.0,3191.0,323928,36917055,300151,36225264,23777.0,691791.0,9.5,1951303.0,88098.0,308524.0,173.0,8986.0,4.0,19.0,1873.0,210854.0,15741.0,1188.0,,,,
2020-12-16,nation,England,30650.0,1739888.0,354.0,58915.0,421.0,65007.0,30611.0,1736741.0,39.0,3147.0,305372,36593127,284644,35925113,20728.0,668014.0,9.3,1880560.0,88063.0,220426.0,155.0,8813.0,1.0,15.0,1796.0,208981.0,15465.0,1163.0,,,,
2020-12-15,nation,England,29652.0,1709238.0,391.0,58561.0,450.0,64586.0,29609.0,1706130.0,43.0,3108.0,258016,36287755,238683,35640469,19333.0,647286.0,8.9,1819326.0,54558.0,132363.0,118.0,8658.0,3.0,14.0,1730.0,207185.0,15031.0,1159.0,,,,
2020-12-14,nation,England,30019.0,1679586.0,415.0,58170.0,474.0,64136.0,29975.0,1676521.0,44.0,3065.0,275881,36029739,253215,35401786,22666.0,627953.0,8.4,1768626.0,11925.0,77805.0,153.0,8540.0,3.0,11.0,1746.0,205455.0,15053.0,1127.0,,,,
2020-12-13,nation,England,18409.0,1649567.0,368.0,57755.0,444.0,63662.0,18391.0,1646546.0,18.0,3021.0,251690,35753858,242286,35148571,9404.0,605287.0,7.9,1726575.0,6038.0,65880.0,31.0,8387.0,0.0,8.0,1581.0,203709.0,14460.0,1123.0,,,,
2020-12-12,nation,England,16268.0,1631158.0,378.0,57387.0,454.0,63218.0,16241.0,1628155.0,27.0,3003.0,286738,35502168,274897,34906285,11841.0,595883.0,7.6,1686324.0,10372.0,59842.0,26.0,8356.0,3.0,8.0,1587.0,202128.0,13927.0,1087.0,,,,
2020-12-11,nation,England,20177.0,1614890.0,400.0,57009.0,465.0,62764.0,20142.0,1611914.0,35.0,2976.0,336389,35215430,307379,34631388,29010.0,584042.0,7.4,1647141.0,12226.0,49470.0,83.0,8330.0,1.0,5.0,1450.0,200541.0,13901.0,1117.0,0.8,1.0,-2.0,0.0
2020-12-10,nation,England,18850.0,1594713.0,380.0,56609.0,449.0,62299.0,18819.0,1591772.0,31.0,2941.0,332417,34879041,311163,34324009,21254.0,555032.0,7.2,1600831.0,11606.0,37244.0,119.0,8247.0,1.0,4.0,1524.0,199091.0,13796.0,1110.0,,,,
2020-12-09,nation,England,17744.0,1575863.0,376.0,56229.0,423.0,61850.0,17708.0,1572953.0,36.0,2910.0,296064,34546624,257020,34012846,39044.0,533778.0,7.0,1562951.0,9465.0,25638.0,145.0,8128.0,2.0,3.0,1550.0,197567.0,13467.0,1094.0,,,,
2020-12-08,nation,England,16937.0,1558119.0,376.0,55853.0,431.0,61427.0,16902.0,1555245.0,35.0,2874.0,261614,34250560,225063,33755826,36551.0,494734.0,6.8,1554418.0,5189.0,16173.0,153.0,7983.0,,1.0,1528.0,196017.0,13629.0,1118.0,,,,
2020-12-07,nation,England,17663.0,1541182.0,360.0,55477.0,409.0,60996.0,17627.0,1538343.0,36.0,2839.0,216720,33988946,182075,33530763,34645.0,458183.0,6.6,1554809.0,,,,,,,1466.0,194489.0,13616.0,1109.0,,,,
2020-12-06,nation,England,11036.0,1523519.0,357.0,55117.0,412.0,60587.0,11022.0,1520716.0,14.0,2803.0,226572,33772226,205705,33348688,20867.0,423538.0,6.4,1565622.0,,,,,,,1311.0,193023.0,13189.0,1087.0,,,,
2020-12-05,nation,England,10302.0,1512483.0,345.0,54760.0,396.0,60175.0,10295.0,1509694.0,7.0,2789.0,287581,33545654,260311,33142983,27270.0,402671.0,6.3,1561935.0,,,,,,,1186.0,191712.0,12968.0,1086.0,,,,
2020-12-04,nation,England,13065.0,1502181.0,414.0,54415.0,465.0,59779.0,13045.0,1499399.0,20.0,2782.0,315402,33258073,271919,32882672,43483.0,375401.0,6.3,1558097.0,,,,,,,1248.0,190526.0,12987.0,1113.0,0.8,1.0,-3.0,0.0
2020-12-03,nation,England,12762.0,1489116.0,408.0,54001.0,453.0,59314.0,12734.0,1486354.0,28.0,2762.0,317887,32942671,282997,32610753,34890.0,331918.0,6.3,1543958.0,,,,,,,1337.0,189278.0,12896.0,1094.0,,,,
2020-12-02,nation,England,13662.0,1476354.0,337.0,53593.0,396.0,58861.0,13636.0,1473620.0,26.0,2734.0,284459,32624784,256727,32327756,27732.0,297028.0,6.3,1536656.0,,,,,,,1262.0,187941.0,13212.0,1149.0,,,,
2020-12-01,nation,England,13731.0,1462692.0,347.0,53256.0,399.0,58465.0,13700.0,1459984.0,31.0,2708.0,267803,32340325,238352,32071029,29451.0,269296.0,6.4,1535589.0,,,,,,,1271.0,186679.0,13507.0,1182.0,,,,
2020-11-30,nation,England,15227.0,1448961.0,365.0,52909.0,416.0,58066.0,15202.0,1446284.0,25.0,2677.0,216935,32072522,186862,31832677,30073.0,239845.0,6.4,1556344.0,,,,,,,1216.0,185408.0,13756.0,1185.0,,,,
2020-11-29,nation,England,9067.0,1433734.0,404.0,52544.0,453.0,57650.0,9055.0,1431082.0,12.0,2652.0,196973,31855587,190119,31645815,6854.0,209772.0,6.4,1581858.0,,,,,,,1215.0,184192.0,13521.0,1214.0,,,,
2020-11-28,nation,England,9347.0,1424667.0,387.0,52140.0,425.0,57197.0,9332.0,1422027.0,15.0,2640.0,247403,31658614,240972,31455696,6431.0,202918.0,6.4,1589940.0,,,,,,,1065.0,182977.0,13208.0,1204.0,,,,
2020-11-27,nation,England,12460.0,1415320.0,369.0,51753.0,416.0,56772.0,12437.0,1412695.0,23.0,2625.0,287058,31411211,275582,31214724,11476.0,196487.0,6.5,1600152.0,,,,,,,1055.0,181912.0,13754.0,1242.0,0.9,1.0,-2.0,1.0
2020-11-26,nation,England,12459.0,1402860.0,374.0,51384.0,422.0,56356.0,12441.0,1400258.0,18.0,2602.0,306143,31124153,297060,30939142,9083.0,185011.0,6.6,1613740.0,,,,,,,1198.0,180857.0,13908.0,1264.0,,,,
2020-11-25,nation,England,14154.0,1390401.0,429.0,51010.0,474.0,55934.0,14129.0,1387817.0,25.0,2584.0,291484,30818010,281871,30642082,9613.0,175928.0,6.9,1615189.0,,,,,,,1415.0,179659.0,14240.0,1300.0,,,,
2020-11-24,nation,England,14264.0,1376247.0,410.0,50581.0,445.0,55460.0,14238.0,1373688.0,26.0,2559.0,250745,30526526,242110,30360211,8635.0,166315.0,7.2,1621377.0,,,,,,,1277.0,178244.0,14506.0,1306.0,,,,
2020-11-23,nation,England,16472.0,1361983.0,401.0,50171.0,441.0,55015.0,16449.0,1359450.0,23.0,2533.0,208505,30275781,196047,30118101,12458.0,157680.0,7.4,1650244.0,,,,,,,1385.0,176967.0,14712.0,1299.0,,,,
2020-11-22,nation,England,10216.0,1345511.0,410.0,49770.0,443.0,54574.0,10206.0,1343001.0,10.0,2510.0,209362,30067276,204121,29922054,5241.0,145222.0,7.7,1685551.0,,,,,,,1333.0,175582.0,14354.0,1259.0,,,,
2020-11-21,nation,England,10806.0,1335295.0,401.0,49360.0,428.0,54131.0,10794.0,1332795.0,12.0,2500.0,291491,29857914,284613,29717933,6878.0,139981.0,8.0,1685656.0,,,,,,,1255.0,174249.0,14118.0,1248.0,,,,
2020-11-20,nation,England,14960.0,1324489.0,394.0,48959.0,429.0,53703.0,14936.0,1322001.0,24.0,2488.0,338664,29566423,329838,29433320,8826.0,133103.0,8.3,1683104.0,,,,,,,1316.0,172994.0,14236.0,1241.0,1.0,1.1,0.0,2.0
2020-11-19,nation,England,15797.0,1309529.0,401.0,48565.0,430.0,53274.0,15775.0,1307065.0,22.0,2464.0,307860,29227759,299116,29103482,8744.0,124277.0,8.7,1684024.0,,,,,,,1484.0,171678.0,14479.0,1241.0,,,,
2020-11-18,nation,England,18549.0,1293732.0,440.0,48164.0,465.0,52844.0,18516.0,1291290.0,33.0,2442.0,278885,28919899,270691,28804366,8194.0,115533.0,9.0,1686234.0,,,,,,,1571.0,170194.0,14490.0,1242.0,,,,
2020-11-17,nation,England,20676.0,1275183.0,367.0,47724.0,399.0,52379.0,20654.0,1272774.0,22.0,2409.0,253549,28641014,243308,28533675,10241.0,107339.0,9.4,1692407.0,,,,,,,1491.0,168623.0,14411.0,1228.0,,,,
2020-11-16,nation,England,24135.0,1254507.0,361.0,47357.0,386.0,51980.0,24107.0,1252120.0,28.0,2387.0,222029,28387465,211705,28290367,10324.0,97098.0,9.5,1698916.0,,,,,,,1560.0,167132.0,14313.0,1198.0,,,,
2020-11-15,nation,England,14421.0,1230372.0,385.0,46996.0,400.0,51594.0,14408.0,1228013.0,13.0,2359.0,235527,28165436,229862,28078662,5665.0,86774.0,9.6,1720644.0,,,,,,,1467.0,165572.0,13886.0,1194.0,,,,
2020-11-14,nation,England,16290.0,1215951.0,365.0,46611.0,393.0,51194.0,16278.0,1213605.0,12.0,2346.0,287698,27929909,280582,27848800,7116.0,81109.0,9.8,1739288.0,,,,,,,1388.0,164105.0,13399.0,1162.0,,,,
2020-11-13,nation,England,22008.0,1199661.0,360.0,46246.0,378.0,50801.0,21982.0,1197327.0,26.0,2334.0,328273,27642211,318227,27568218,10046.0,73993.0,9.8,1745462.0,,,,,,,1433.0,162717.0,13328.0,1158.0,1.1,1.2,1.0,4.0
2020-11-12,nation,England,22320.0,1177653.0,353.0,45886.0,374.0,50423.0,22289.0,1175345.0,31.0,2308.0,312203,27313938,301284,27249991,10919.0,63947.0,9.7,1743664.0,,,,,,,1666.0,161284.0,12967.0,1088.0,,,,
2020-11-11,nation,England,25065.0,1155333.0,313.0,45533.0,333.0,50049.0,25036.0,1153056.0,29.0,2277.0,309652,27001735,296953,26948707,12699.0,53028.0,9.7,1739171.0,,,,,,,1711.0,159618.0,12730.0,1081.0,,,,
2020-11-10,nation,England,24836.0,1130268.0,320.0,45220.0,337.0,49716.0,24803.0,1128020.0,33.0,2248.0,261961,26692083,249433,26651754,12528.0,40329.0,9.5,1722498.0,,,,,,,1592.0,157907.0,12033.0,1010.0,,,,
2020-11-09,nation,England,28561.0,1105432.0,405.0,44900.0,433.0,49379.0,28519.0,1103217.0,42.0,2215.0,232210,26430122,222999,26402321,9211.0,27801.0,9.3,1738977.0,,,,,,,1551.0,156315.0,12259.0,1048.0,,,,
2020-11-08,nation,England,18273.0,1076871.0,345.0,44495.0,360.0,48946.0,18255.0,1074698.0,18.0,2173.0,239592,26197912,233126,26179322,6466.0,18590.0,9.1,1769792.0,,,,,,,1488.0,154764.0,11680.0,1017.0,,,,
2020-11-07,nation,England,16888.0,1058598.0,336.0,44150.0,359.0,48586.0,16877.0,1056443.0,11.0,2155.0,291137,25958320,283767,25946196,7370.0,12124.0,9.0,1757607.0,,,,,,,1319.0,153276.0,11514.0,1003.0,,,,
2020-11-06,nation,England,21180.0,1041710.0,334.0,43814.0,351.0,48227.0,21146.0,1039566.0,34.0,2144.0,308613,25667183,304405,25662429,4208.0,4754.0,9.0,1737822.0,,,,,,,1182.0,151957.0,11181.0,984.0,1.1,1.3,2.0,4.0
2020-11-05,nation,England,21205.0,1020530.0,304.0,43480.0,330.0,47876.0,21167.0,1018420.0,38.0,2110.0,286655,25358570,286541,25358024,114.0,546.0,9.1,1711409.0,,,,,,,1346.0,150775.0,10994.0,986.0,,,,
2020-11-04,nation,England,21053.0,999325.0,278.0,43176.0,290.0,47546.0,21021.0,997253.0,32.0,2072.0,253540,25071915,253382,25071483,158.0,432.0,9.1,1697083.0,,,,,,,1382.0,149429.0,11037.0,997.0,,,,
2020-11-03,nation,England,22690.0,978272.0,293.0,42898.0,306.0,47256.0,22649.0,976232.0,41.0,2040.0,262883,24818375,262771,24818101,112.0,274.0,9.2,1670288.0,,,,,,,1246.0,148047.0,10971.0,954.0,,,,
2020-11-02,nation,England,28394.0,955582.0,291.0,42605.0,301.0,46950.0,28356.0,953583.0,38.0,1999.0,251336,24555492,251322,24555330,14.0,162.0,9.2,1635791.0,,,,,,,1331.0,146801.0,10397.0,883.0,,,,
2020-11-01,nation,England,13611.0,927188.0,288.0,42314.0,299.0,46649.0,13591.0,925227.0,20.0,1961.0,236463,24304156,236463,24304008,0.0,148.0,9.2,1587289.0,,,,,,,1280.0,145470.0,9623.0,804.0,,,,
2020-10-31,nation,England,14565.0,913577.0,283.0,42026.0,295.0,46350.0,14549.0,911636.0,16.0,1941.0,251725,24067693,251725,24067545,0.0,148.0,9.2,1565144.0,,,,,,,1240.0,144190.0,9782.0,816.0,,,,
2020-10-30,nation,England,19899.0,899012.0,282.0,41743.0,296.0,46055.0,19871.0,897087.0,28.0,1925.0,282111,23815968,282043,23815820,68.0,148.0,9.2,1544487.0,,,,,,,1109.0,142950.0,9295.0,801.0,1.1,1.3,3.0,5.0
2020-10-29,nation,England,20257.0,879113.0,250.0,41461.0,264.0,45759.0,20227.0,877216.0,30.0,1897.0,301886,23533857,301878,23533777,8.0,80.0,9.2,1512850.0,,,,,,,1345.0,141841.0,9127.0,803.0,,,,
2020-10-28,nation,England,20547.0,858856.0,238.0,41211.0,243.0,45495.0,20523.0,856989.0,24.0,1867.0,249936,23231971,249887,23231899,49.0,72.0,9.3,1493546.0,,,,,,,1239.0,140496.0,9070.0,788.0,,,,
2020-10-27,nation,England,20761.0,838309.0,220.0,40973.0,228.0,45252.0,20740.0,836466.0,21.0,1843.0,230435,22982035,230433,22982012,2.0,23.0,9.2,1513112.0,,,,,,,1190.0,139257.0,8595.0,743.0,,,,
2020-10-26,nation,England,23033.0,817548.0,226.0,40753.0,230.0,45024.0,23008.0,815726.0,25.0,1822.0,225321,22751600,225315,22751579,6.0,21.0,9.0,1546532.0,,,,,,,1279.0,138067.0,7856.0,682.0,,,,
2020-10-25,nation,England,13354.0,794515.0,207.0,40527.0,214.0,44794.0,13345.0,792718.0,9.0,1797.0,240550,22526279,240542,22526264,8.0,15.0,8.8,1578913.0,,,,,,,1186.0,136788.0,7612.0,663.0,,,,
2020-10-24,nation,England,13713.0,781161.0,171.0,40320.0,185.0,44580.0,13696.0,779373.0,17.0,1788.0,228765,22285729,228763,22285722,2.0,7.0,8.7,1579416.0,,,,,,,990.0,135602.0,7176.0,632.0,,,,
2020-10-23,nation,England,18359.0,767448.0,189.0,40149.0,194.0,44395.0,18329.0,765677.0,30.0,1771.0,276099,22056964,276095,22056959,4.0,5.0,8.6,1573652.0,,,,,,,997.0,134612.0,6842.0,602.0,1.2,1.4,3.0,5.0
2020-10-22,nation,England,19866.0,749089.0,187.0,39960.0,199.0,44201.0,19849.0,747348.0,17.0,1741.0,279994,21780865,279993,21780864,1.0,1.0,8.5,1555798.0,,,,,,,987.0,133615.0,6345.0,564.0,,,,
2020-10-21,nation,England,21762.0,729223.0,191.0,39773.0,200.0,44002.0,21735.0,727499.0,27.0,1724.0,252485,21500871,252485,21500871,,,8.3,1534062.0,,,,,,,997.0,132628.0,6271.0,572.0,,,,
2020-10-20,nation,England,21638.0,707461.0,174.0,39582.0,186.0,43802.0,21590.0,705764.0,48.0,1697.0,247919,21248386,247919,21248386,,,8.1,1509868.0,,,,,,,925.0,131631.0,6072.0,560.0,,,,
2020-10-19,nation,England,22369.0,685823.0,159.0,39408.0,161.0,43616.0,22342.0,684174.0,27.0,1649.0,244540,21000467,244540,21000467,,,7.8,1491995.0,,,,,,,861.0,130706.0,5644.0,529.0,,,,
2020-10-18,nation,England,11982.0,663454.0,121.0,39249.0,125.0,43455.0,11966.0,661832.0,16.0,1622.0,245338,20755927,245338,20755927,,,7.4,1480519.0,,,,,,,870.0,129845.0,5202.0,504.0,,,,
2020-10-17,nation,England,12487.0,651472.0,162.0,39128.0,170.0,43330.0,12472.0,649866.0,15.0,1606.0,240276,20510589,240276,20510589,,,7.3,1469943.0,,,,,,,785.0,128975.0,5029.0,495.0,,,,
2020-10-16,nation,England,14761.0,638985.0,122.0,38966.0,128.0,43160.0,14730.0,637394.0,31.0,1591.0,284269,20270313,284269,20270313,,,7.2,1459760.0,,,,,,,632.0,128190.0,4854.0,482.0,1.2,1.4,4.0,7.0
2020-10-15,nation,England,15429.0,624224.0,124.0,38844.0,131.0,43032.0,15394.0,622664.0,35.0,1560.0,254233,19986044,254233,19986044,,,7.2,1443025.0,,,,,,,792.0,127558.0,4569.0,482.0,,,,
2020-10-14,nation,England,16646.0,608795.0,102.0,38720.0,107.0,42901.0,16626.0,607270.0,20.0,1525.0,244787,19731811,244787,19731811,,,7.1,1442524.0,,,,,,,706.0,126766.0,4313.0,468.0,,,,
2020-10-13,nation,England,15660.0,592149.0,87.0,38618.0,94.0,42794.0,15625.0,590644.0,35.0,1505.0,223743,19487024,223743,19487024,,,7.0,1443203.0,,,,,,,764.0,126060.0,4105.0,441.0,,,,
2020-10-12,nation,England,16420.0,576489.0,97.0,38531.0,99.0,42700.0,16395.0,575019.0,25.0,1470.0,232191,19263281,232191,19263281,,,6.9,1454420.0,,,,,,,664.0,125296.0,3827.0,426.0,,,,
2020-10-11,nation,England,9781.0,560069.0,104.0,38434.0,110.0,42601.0,9772.0,558624.0,9.0,1445.0,202572,19031090,202572,19031090,,,6.7,1461724.0,,,,,,,628.0,124632.0,3604.0,401.0,,,,
2020-10-10,nation,England,10301.0,550288.0,91.0,38330.0,91.0,42491.0,10287.0,548852.0,14.0,1436.0,202210,18828518,202210,18828518,,,6.6,1473141.0,,,,,,,515.0,124004.0,3369.0,396.0,,,,
2020-10-09,nation,England,13159.0,539987.0,68.0,38239.0,79.0,42400.0,13131.0,538565.0,28.0,1422.0,241354,18626308,241354,18626308,,,6.5,1478558.0,,,,,,,544.0,123489.0,3238.0,367.0,1.2,1.5,4.0,8.0
2020-10-08,nation,England,15452.0,526828.0,78.0,38171.0,81.0,42321.0,15434.0,525434.0,18.0,1394.0,218763,18384954,218763,18384954,,,6.5,1466314.0,,,,,,,513.0,122945.0,3179.0,368.0,,,,
2020-10-07,nation,England,15418.0,511376.0,81.0,38093.0,89.0,42240.0,15387.0,510000.0,31.0,1376.0,221518,18166191,221518,18166191,,,6.3,1433528.0,,,,,,,491.0,122432.0,3066.0,376.0,,,,
2020-10-06,nation,England,14458.0,495958.0,62.0,38012.0,68.0,42151.0,14430.0,494613.0,28.0,1345.0,212369,17944673,212369,17944673,,,6.1,1399399.0,,,,,,,524.0,121941.0,2903.0,349.0,,,,
2020-10-05,nation,England,14218.0,481500.0,59.0,37950.0,63.0,42083.0,14184.0,480183.0,34.0,1317.0,231763,17732304,231763,17732304,,,5.8,1373321.0,,,,,,,472.0,121417.0,2705.0,331.0,,,,
2020-10-04,nation,England,9966.0,467282.0,54.0,37891.0,57.0,42020.0,9957.0,465999.0,9.0,1283.0,185310,17500541,185310,17500541,,,5.4,1363846.0,,,,,,,478.0,120945.0,2435.0,310.0,,,,
2020-10-03,nation,England,9820.0,457316.0,55.0,37837.0,61.0,41963.0,9810.0,456042.0,10.0,1274.0,205262,17315231,205262,17315231,,,5.2,1350148.0,,,,,,,386.0,120467.0,2290.0,307.0,,,,
2020-10-02,nation,England,11719.0,447496.0,65.0,37782.0,68.0,41902.0,11692.0,446232.0,27.0,1264.0,211370,17109969,211370,17109969,,,5.0,1325639.0,,,,,,,371.0,120081.0,2180.0,311.0,1.2,1.6,4.0,8.0
2020-10-01,nation,England,11444.0,435777.0,56.0,37717.0,61.0,41834.0,11416.0,434540.0,28.0,1237.0,206639,16898599,206639,16898599,,,4.7,1291977.0,,,,,,,368.0,119710.0,2069.0,285.0,,,,
2020-09-30,nation,England,10663.0,424333.0,48.0,37661.0,51.0,41773.0,10632.0,423124.0,31.0,1209.0,206727,16691960,206727,16691960,,,4.3,1272372.0,,,,,,,328.0,119342.0,2036.0,282.0,,,,
2020-09-29,nation,England,8832.0,413670.0,43.0,37613.0,44.0,41722.0,8797.0,412492.0,35.0,1178.0,199605,16485233,199605,16485233,,,4.0,1263293.0,,,,,,,310.0,119014.0,1954.0,259.0,,,,
2020-09-28,nation,England,8641.0,404838.0,47.0,37570.0,50.0,41678.0,8625.0,403695.0,16.0,1143.0,205393,16285628,205393,16285628,,,3.7,1266595.0,,,,,,,308.0,118704.0,1955.0,245.0,,,,
2020-09-27,nation,England,6084.0,396197.0,44.0,37523.0,51.0,41628.0,6075.0,395070.0,9.0,1127.0,184499,16080235,184499,16080235,,,3.4,1262521.0,,,,,,,241.0,118396.0,1793.0,233.0,,,,
2020-09-26,nation,England,5704.0,390113.0,36.0,37479.0,39.0,41577.0,5699.0,388995.0,5.0,1118.0,184392,15895736,184392,15895736,,,3.2,1270121.0,,,,,,,245.0,118155.0,1689.0,223.0,,,,
2020-09-25,nation,England,6105.0,384409.0,30.0,37443.0,36.0,41538.0,6090.0,383296.0,15.0,1113.0,220670,15711344,220670,15711344,,,3.1,1267123.0,,,,,,,274.0,117910.0,1686.0,227.0,1.2,1.5,4.0,8.0
2020-09-24,nation,England,6361.0,378304.0,33.0,37413.0,36.0,41502.0,6340.0,377206.0,21.0,1098.0,207722,15490674,207722,15490674,,,3.0,1253326.0,,,,,,,288.0,117636.0,1546.0,209.0,,,,
2020-09-23,nation,England,5933.0,371943.0,52.0,37380.0,55.0,41466.0,5913.0,370866.0,20.0,1077.0,205377,15282952,205377,15282952,,,2.8,1233499.0,,,,,,,314.0,117348.0,1439.0,192.0,,,,
2020-09-22,nation,England,5400.0,366010.0,35.0,37328.0,39.0,41411.0,5379.0,364953.0,21.0,1057.0,202488,15077575,202488,15077575,,,2.7,1226999.0,,,,,,,268.0,117034.0,1378.0,179.0,,,,
2020-09-21,nation,England,4727.0,360610.0,24.0,37293.0,30.0,41372.0,4715.0,359574.0,12.0,1036.0,194384,14875087,194384,14875087,,,2.5,1229522.0,,,,,,,275.0,116766.0,1299.0,154.0,,,,
2020-09-20,nation,England,4652.0,355883.0,28.0,37269.0,33.0,41342.0,4645.0,354859.0,7.0,1024.0,176304,14680703,176304,14680703,,,2.3,1229860.0,,,,,,,237.0,116491.0,1174.0,142.0,,,,
2020-09-19,nation,England,4215.0,351231.0,19.0,37241.0,25.0,41309.0,4210.0,350214.0,5.0,1017.0,194757,14504399,194757,14504399,,,2.1,1203369.0,,,,,,,204.0,116254.0,1081.0,123.0,,,,
2020-09-18,nation,England,4290.0,347016.0,21.0,37222.0,24.0,41284.0,4266.0,346004.0,24.0,1012.0,213098,14309642,213098,14309642,,,2.0,1194138.0,,,,,,,205.0,116050.0,1020.0,115.0,1.2,1.4,3.0,7.0
2020-09-17,nation,England,3979.0,342726.0,25.0,37201.0,32.0,41260.0,3959.0,341738.0,20.0,988.0,190354,14096544,190354,14096544,,,1.8,1190319.0,,,,,,,199.0,115845.0,984.0,108.0,,,,
2020-09-16,nation,England,3778.0,338747.0,23.0,37176.0,28.0,41228.0,3753.0,337779.0,25.0,968.0,210177,13906190,210177,13906190,,,1.8,1190026.0,,,,,,,183.0,115646.0,929.0,107.0,,,,
2020-09-15,nation,England,3057.0,334969.0,15.0,37153.0,20.0,41200.0,3032.0,334026.0,25.0,943.0,208989,13696013,208989,13696013,,,1.7,1182778.0,,,,,,,194.0,115463.0,891.0,101.0,,,,
2020-09-14,nation,England,2941.0,331912.0,17.0,37138.0,18.0,41180.0,2915.0,330994.0,26.0,918.0,206848,13487024,206848,13487024,,,1.7,1177909.0,,,,,,,172.0,115269.0,812.0,88.0,,,,
2020-09-13,nation,England,1722.0,328971.0,15.0,37121.0,21.0,41162.0,1719.0,328079.0,3.0,892.0,167188,13280176,167188,13280176,,,1.7,1198264.0,,,,,,,153.0,115097.0,691.0,74.0,,,,
2020-09-12,nation,England,2224.0,327249.0,18.0,37106.0,26.0,41141.0,2216.0,326360.0,8.0,889.0,172037,13112988,172037,13112988,,,1.8,1205198.0,,,,,,,143.0,114944.0,663.0,70.0,,,,
2020-09-11,nation,England,2893.0,325025.0,10.0,37088.0,15.0,41115.0,2868.0,324144.0,25.0,881.0,201367,12940951,201367,12940951,,,1.8,1201559.0,,,,,,,135.0,114801.0,622.0,129.0,1.0,1.2,1.0,4.0
2020-09-10,nation,England,3143.0,322132.0,12.0,37078.0,19.0,41100.0,3123.0,321276.0,20.0,856.0,193037,12739584,193037,12739584,,,1.8,1172841.0,,,,,,,143.0,114666.0,572.0,62.0,,,,
2020-09-09,nation,England,2893.0,318989.0,10.0,37066.0,17.0,41081.0,2873.0,318153.0,20.0,836.0,182198,12546547,182198,12546547,,,1.8,1146375.0,,,,,,,136.0,114523.0,557.0,64.0,,,,
2020-09-08,nation,England,3071.0,316096.0,10.0,37056.0,19.0,41064.0,3035.0,315280.0,36.0,816.0,176719,12364349,176719,12364349,,,1.8,1127845.0,,,,,,,99.0,114387.0,535.0,64.0,,,,
2020-09-07,nation,England,3530.0,313025.0,13.0,37046.0,21.0,41045.0,3482.0,312245.0,48.0,780.0,173784,12187630,173784,12187630,,,1.7,1116812.0,,,,,,,84.0,114288.0,555.0,62.0,,,,
2020-09-06,nation,England,2079.0,309495.0,9.0,37033.0,15.0,41024.0,2069.0,308763.0,10.0,732.0,142066,12013846,142066,12013846,,,1.7,1031602.0,,,,,,,85.0,114204.0,483.0,52.0,,,,
2020-09-05,nation,England,2200.0,307416.0,12.0,37024.0,20.0,41009.0,2195.0,306694.0,5.0,722.0,126029,11871780,126029,11871780,,,1.6,1017629.0,,,,,,,94.0,114119.0,471.0,50.0,,,,
2020-09-04,nation,England,2637.0,305216.0,8.0,37012.0,15.0,40989.0,2605.0,304499.0,32.0,717.0,162934,11745751,162934,11745751,,,1.5,994929.0,,,,,,,67.0,114025.0,474.0,54.0,0.9,1.0,-2.0,1.0
2020-09-03,nation,England,2716.0,302579.0,6.0,37004.0,12.0,40974.0,2671.0,301894.0,45.0,685.0,146343,11582817,146343,11582817,,,1.4,951172.0,,,,,,,69.0,113958.0,468.0,58.0,,,,
2020-09-02,nation,England,2696.0,299863.0,10.0,36998.0,15.0,40962.0,2643.0,299223.0,53.0,640.0,162874,11436474,162874,11436474,,,1.3,915398.0,,,,,,,79.0,113889.0,451.0,59.0,,,,
2020-09-01,nation,England,1962.0,297167.0,4.0,36988.0,13.0,40947.0,1941.0,296580.0,21.0,587.0,153863,11273600,153863,11273600,,,1.2,884212.0,,,,,,,58.0,113810.0,496.0,59.0,,,,
2020-08-31,nation,England,1279.0,295205.0,8.0,36984.0,17.0,40934.0,1272.0,294639.0,7.0,566.0,128295,11119737,128295,11119737,,,1.1,865774.0,,,,,,,52.0,113752.0,495.0,54.0,,,,
2020-08-30,nation,England,987.0,293926.0,6.0,36976.0,8.0,40917.0,983.0,293367.0,4.0,559.0,125569,10991442,125569,10991442,,,1.0,924709.0,,,,,,,38.0,113700.0,479.0,52.0,,,,
